COSMIC_ID,14.3.3_beta,14.3.3_zeta,4E.BP1,4E.BP1_pS65,4E.BP1_pT37_T46,53BP1,ACC_pS79,ADAR1,Akt,Akt_pS473,Akt_pT308,Annexin_VII,Annexin.1,AR_x,ATM_x,B.Raf_pS445,Bad_pS112,Bax,Bcl.2,Bcl.xL,beta.Catenin,c.Jun_pS73,c.Kit,C.Raf_pS338,Caveolin.1,CD31,CD49b,Chk2,Claudin.7,Collagen_VI,Cyclin_B1,Cyclin_E1,DJ.1,Dvl3,E.Cadherin,eEF2K,EGFR_x,EGFR_pY1173,eIF4E,ETS.1,FASN_x,Fibronectin,FoxM1,G6PD_x,Gab2,GATA3_x,GSK3.alpha.beta,GSK3.alpha.beta_pS21_S9,HER2,HER3,Heregulin,IGFBP2_x,INPP4B_x,IRS1_x,JNK_pT183_Y185,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG.6,mTOR,Myosin.IIa.pS1943,N.Cadherin,N.Ras,NDRG1_pT346,Notch1,p27_pT198,p70S6K_pT389,PAI.1,PDK1,PDK1_pS241,PEA15_x,PEA15_pS116,PI3K.p85,PKC.alpha,PKC.delta_pS664,PKC.pan_BetaII_pS660,PR,PRAS40_pT246,PREX1_x,PTEN_x,Rab25,Rad50,Raptor,Rb_pS807_S811,RBM15_x,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SF2,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416_Caution,Src_pY527,STAT3_pY705_Caution,Syk,TAZ_x,TFRC_x,TIGAR_x,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,YB.1_pS102,YWHAB,YWHAZ,EIF4EBP1,TP53BP1,ACACA,ADAR,AKT1,ANXA7,ANXA1,AR_y,ATM_y,BRAF,BAD,BAX,BCL2,BCL2L1,CTNNB1,JUN,KIT,RAF1,CAV1,ITGA2,CHEK2,CLDN7,COL6A1,CCNB1,CCNE1,PARK7,DVL3,CDH1,EEF2K,EGFR_y,EIF4E,ETS1,FASN_y,FN1,FOXM1,G6PD_y,GAB2,GATA3_y,GSK3B,GSK3A,ERBB2,ERBB3,NRG1,IGFBP2_y,INPP4B_y,IRS1_y,MAPK8,LCK,MAPK1,MAP2K1,ERRFI1,MTOR,MYH9,CDH2,NRAS,NDRG1,NOTCH1,CDKN1B,RPS6KB1,SERPINE1,PDPK1,PEA15_y,PIK3R1,PRKCA,PRKCD,PRKCB,PGR,AKT1S1,PREX1_y,PTEN_y,RAB25,RAD50,RB1,RBM15_y,RICTOR,RPS6,SRSF1,SHC1,SMAD1,SMAD3,SMAD4,SRC,STAT3,SYK,TAZ_y,TFRC_y,TIGAR_y,TGM2,TSC2,KDR,FYB1
907269,-0.008925153,-0.092922209,-0.327442388,-0.542513085,-0.575142636,0.461805566,-0.547186441,1.001592255,0.049186744,-0.084101447,0.290449825,0.691732201,-1.222677657,0.156582541,0.471531871,0.923481095,0.11355446,0.955995956,2.177822813,-0.188591772,-3.037349628,-0.228068914,-0.041673173,0.232703354,-2.635911381,0.02709347,-0.597322057,-0.046464333,0.062398284,0.492854325,-0.767391018,0.458468549,0.278600256,-0.017231284,-0.643832701,-0.193288174,-1.188372289,-0.019837133,0.423413256,-0.183646866,-0.850504556,-0.79909569,-0.585961252,-0.26002316,0.443103458,0.254134547,0.193258742,0.356364524,-0.491051585,-0.095170909,-0.174877867,-0.179156342,0.4665676,-0.165480162,-0.064320668,0.612407093,-0.196363647,0.174167455,-0.032654819,-0.159450693,-0.14019395,-0.760940471,-0.37855333,0.189594823,-0.808225492,0.589632318,0.374637352,-0.306540327,-0.260836961,0.209367349,0.458474676,0.271502224,0.666667521,1.34499409,-0.439552066,0.541733612,1.467087373,0.318250578,-0.093862358,1.746170135,0.393770507,-0.110658116,0.404154786,-0.073636768,0.344633113,0.568961038,-0.120945822,-0.42204686,-0.408233971,0.077958781,-0.161043597,0.073830703,-0.357986932,0.223562288,0.746184894,0.153784625,-0.113871209,0.101971156,2.082534254,-0.076335884,-0.027140385,0.363469271,-0.257842384,-0.034058139,0.068402424,-1.46426841,-0.519070327,7.779467312,9.493038974,5.098172479,6.573397885,6.593729099,9.717169918,7.182578936,8.25188375,5.307671096,-1.482888584,7.373133402,6.191892179,4.437298834,7.036456451,8.145725718,7.515754077,7.444230914,6.115094969,-3.915847991,6.876779645,1.093140792,-0.74592299,4.606929678,-0.952373867,-0.260496163,6.069709363,4.18323677,7.962892675,7.394196688,-1.02832272,6.674551927,-0.811511331,6.926030806,8.18973319,8.953707297,2.92964206,5.217037262,6.172940248,5.586784944,-2.33088549,7.481719692,5.499048613,4.383360027,-1.379795091,-3.067851085,-1.989848573,5.246543338,0.582402876,7.192807139,2.242004178,6.709312889,6.944463064,0.137263345,6.847862343,10.63551181,-2.537336368,6.859433057,-0.008957396,6.465478648,6.486098133,5.408332555,2.873359584,6.069140027,8.380552056,6.092860739,4.892150847,7.070705159,9.018248273,-6.237776086,4.966183617,8.276259851,6.640849644,-3.915847991,7.637109232,6.450255616,5.725481271,5.696283309,11.01001239,7.764071887,6.403598338,1.339652742,1.056844663,6.03397872,7.173867302,8.828018681,6.604377799,5.769601647,9.841062707,5.538245629,5.091459656,6.377163761,-6.237776086,-1.845458663
907270,0.070827,-0.347467,-0.098456,-0.574636,-0.722362,-0.052698,0.365625,0.708216,-0.003731,-0.399137,-0.346645,0.16383,-0.408654,0.27506,0.645026,0.451535,0.015778,1.000854,2.419372,-0.21205,-2.917518,-0.273606,0.173054,0.24674,-2.72522,0.533668,-0.861458,-0.232567,-0.163781,0.094986,-1.250468,0.205372,0.107088,0.298037,-0.061832,0.343916,-1.064265,0.160866,0.218788,0.013569,0.212713,-1.444412,-0.24717,-0.718361,-0.734676,0.038524,-0.122326,-0.555095,-0.7134,-0.718154,-0.163172,-0.626223,0.455255,-0.120308,-0.079252,-0.08754,-0.281377,0.651297,0.341278,-0.063584,0.234223,-0.876523,-0.132983,0.259189,-0.846674,0.62139,1.190554,-0.502739,-0.931345,0.060346,0.115796,-0.225353,0.0087,0.817456,-0.831137,0.437881,1.053144,0.191384,-0.469145,1.26577,0.675903,-0.201813,0.17178,0.349018,0.676323,0.240594,-0.152974,-0.842768,-1.009117,0.272329,-0.274224,-0.078447,-0.312906,0.102221,0.302572,-0.252816,-0.200381,0.308477,2.555186,-0.223687,-0.557482,0.520739,-0.205752,0.425779,-0.041886,-1.377233,-0.174199,8.08928239,9.1944007,6.42076249,6.46551515,6.57657343,9.88466088,6.89346853,7.51324372,7.0483517,-2.78587622,7.54529912,6.05260046,4.35210014,6.93719395,8.4073174,5.54951413,7.90109561,4.68298276,-0.46394813,7.44044333,1.56353261,-1.35703292,3.9220138,-3.02688432,-1.35703292,5.63618854,3.49810252,8.00196357,7.23018203,3.19843268,6.41247437,-0.42022675,6.63990454,8.65726657,8.1345339,3.23307288,6.32325124,5.24202977,4.57235231,3.70227291,6.77092456,5.80514258,3.13756555,-1.35703292,-2.3988531,-1.27686257,2.499526,2.1393929,6.05599048,0.35917411,6.95390439,7.27263593,2.56080797,7.00716428,10.13311599,-0.99446284,7.10111,-1.53211963,7.0831837,7.1417878,5.74700414,0.22792958,6.13275771,7.6534752,5.62449359,-1.84245975,7.50476297,8.21883043,-4.90135344,5.14804136,7.67599671,7.12089877,-2.57942534,7.01862716,6.79401987,5.34933975,6.17479409,11.65233085,8.14002052,6.57522402,0.45619857,5.96360648,5.99926183,6.15911733,7.80694015,5.72222327,5.43738294,9.22182494,5.56862748,0.86241221,6.68720505,-4.90135344,1.24839368
907271,-0.229797,-0.10897,-0.50784,0.258105,0.145534,0.543355,-0.645025,0.16794,0.081889,2.373503,2.141628,0.008864,0.338357,0.632608,0.101226,-0.293183,-0.276996,-0.049864,-0.160536,-0.621254,0.174844,0.400322,-0.057725,0.241923,2.377113,-0.028512,-0.068719,-0.782734,-0.67602,0.404037,0.976167,0.819942,-0.025392,0.113948,-1.583046,-0.177122,-0.183422,-0.256537,-0.302821,-0.222772,-0.952195,2.228879,0.335143,-0.086835,-2.450627,-0.635365,0.17596,0.033506,-0.292747,-0.497681,1.276948,2.420065,-0.11505,-0.198005,-0.15857,-0.454247,1.622232,0.140929,0.610107,0.331821,0.029479,0.561169,0.543494,0.026981,0.186339,0.698051,0.049051,0.436964,0.796834,-0.008469,0.046621,0.319773,-0.228909,0.463262,0.003382,-0.265791,0.221777,-0.17638,0.864508,-0.441989,-3.157594,-0.017553,-0.259684,-0.431562,-1.31577,0.221992,-0.037282,0.936304,1.106069,0.113411,-0.163159,0.05365,-0.208446,0.032666,0.113438,-0.414483,0.28771,0.118638,-1.742186,0.347077,-0.994691,-0.178686,-0.062302,0.147958,0.10221,1.523252,0.343858,8.536514547,10.20288326,5.132029527,6.839848775,7.019309545,9.371873299,7.585277897,7.001739561,9.19312097,4.70520891,5.803052234,5.293907071,4.254108332,5.201467978,1.4744984,5.762364659,8.987593055,7.220111372,-3.1242699,7.483131551,8.926651373,5.145755822,2.472206588,-1.398444864,9.724969779,8.530675893,4.587330896,7.875242327,7.242808774,2.458378735,5.28740404,6.233112923,6.213008911,7.066409533,7.535657402,11.71812955,6.903317163,7.253691404,3.218317665,-1.152284276,6.773459223,5.771713112,5.236323983,-0.758620428,7.383296061,7.889804233,0.394458902,5.790690125,5.687290051,-4.502781524,7.601751711,7.175026192,7.590041673,7.61427711,10.57602809,9.315580958,7.471274499,2.754606319,5.787467767,5.498626671,5.107135922,6.394610183,5.705452835,8.708711375,6.709958026,6.362487784,4.589447061,-3.654784617,-6.824709618,5.706428123,3.368815742,5.059842516,-2.576782105,6.024499982,3.608875823,4.767280149,6.009168746,9.730463651,7.79258565,8.63744114,4.157570986,6.859052619,6.250602388,5.697626703,7.164418742,-5.239747118,4.305217315,8.544785492,4.187216448,6.709471656,6.047388068,-0.004530656,-0.893972281
907272,0.044226019,-0.011669015,-0.893254991,0.227770003,-0.389798212,-0.306219922,-0.169341671,0.304136908,-0.067742666,1.714504764,1.129968442,-0.094872695,-1.954439566,3.797325837,-0.732705044,0.42725761,0.304859632,0.180137998,-0.144947803,0.116096043,-2.850691343,0.000561724,1.274961659,0.231881782,-2.50784789,0.412960121,-0.827414348,0.272015187,-0.769694833,-0.455231859,0.742479768,0.008065492,0.023181652,-0.116573466,-1.117269201,-0.230998874,-0.822687995,0.18547234,0.173454003,0.53735482,-1.206233956,0.125527502,-0.259783752,0.001912044,0.377080369,2.231065021,0.178914691,2.094756939,-1.120686499,-0.383377252,-0.395141502,0.781036227,-0.282913903,-0.056341946,0.605007405,4.994383833,-0.725958532,0.129387061,1.120839529,-0.219552993,-0.032855074,-0.694057133,0.167907425,-0.035904336,0.605167337,2.048556135,0.093414565,1.523803589,-0.384479365,0.21938752,0.148688456,-0.707259631,1.474756372,1.584794262,1.253224992,1.064309466,0.700673349,-0.008310092,0.084432811,-0.457616557,-2.521920078,-0.708807576,0.29905825,0.699790965,2.329549964,1.974779591,0.129117901,-3.556651502,-2.381556071,0.110847611,0.082268375,0.693891029,0.654403503,0.335296334,-0.156111455,0.557039493,-0.590442743,0.091785281,4.407765225,-0.619733309,-0.856172031,-0.2542392,-0.790488665,0.12383954,0.537048665,-0.403928716,-0.377074603,9.145115678,10.43068677,3.343131579,6.574740319,7.335286065,9.204161852,7.667306437,6.237080929,-1.124018263,8.33545154,6.315573903,5.656934082,5.592955595,6.234789897,6.349952128,7.405448667,6.928600413,3.450075721,4.94954121,7.546890846,-1.160314392,-3.931373185,4.881989773,-1.054055705,2.617197463,7.948759311,2.23768036,7.585632851,7.002670179,-2.011991645,4.947943688,-3.097383137,6.303444246,8.313520594,9.725581098,2.467649261,7.914951833,6.787010779,5.327551238,7.514968463,7.245260711,7.042324181,3.209956528,0.547879874,-4.548044546,6.342067701,0.742281552,5.596698659,5.938254183,9.786624467,8.508107674,6.295091365,1.128147626,7.319053975,9.869038784,6.510894227,7.961878876,3.690678634,9.879691685,7.020133271,5.827356962,1.131904647,6.707338161,4.530373156,6.785222637,7.227263942,3.321086574,5.468856577,-8.454935141,5.021178163,-4.754495423,8.468728928,-3.596954146,6.352771958,8.205798963,5.98897967,6.432999409,10.88669443,9.209699635,6.632237607,5.035539724,5.670559051,6.707495527,5.339988341,7.877958068,8.350922067,4.851838603,9.449164344,3.21969852,-0.041307212,7.121460629,-4.062617719,8.657636721
907273,-0.166898751,0.136016825,0.05509357,0.095456275,0.127824374,0.574905464,-0.226418436,-0.484323208,0.298135657,-1.684595976,-0.853829213,-0.22011963,-1.022945767,-0.002605563,-1.145619125,0.104264311,-0.137545904,-0.037698923,-0.622579096,-0.294437528,-3.649259496,0.803587314,-0.126777876,0.023650829,-3.455528193,-0.240172042,-1.199653241,-0.19933681,-0.54886053,-0.279183579,1.073203723,0.283465213,0.417682517,-0.411463449,-1.502956687,1.442596267,-1.324627453,0.03329238,0.236824669,0.297182545,0.365999934,-0.730620259,0.144626675,-1.188297403,0.224219458,-0.966347591,0.289681955,-0.681493071,-1.8270689,-0.157278656,-0.125293007,-0.775506818,0.046000937,-0.334570572,3.159990458,1.009023737,-1.01631692,-0.440497679,-0.661585479,-0.087681681,-0.033384521,0.129244289,-0.533133687,-0.091254443,0.52543642,0.900039035,0.184515207,0.169733653,0.945714562,0.477643437,0.736637522,-0.245946233,1.659039863,0.049978393,-0.581143958,-0.148599672,-0.215380681,0.371791079,0.404592663,-0.174435491,0.033310799,-0.133417275,-0.571776692,-0.010536528,1.355475942,-0.132189323,0.384900134,-0.669762783,0.022578784,-0.015649492,1.148129698,-0.264261464,0.190502348,0.006338728,-0.447937112,2.230152465,-0.508098077,3.157934336,-2.096102614,-0.168157064,-0.031186074,-0.001242879,-0.442370882,0.255474199,-0.051096727,-0.835269701,0.144543722,8.6333978,9.91246131,6.57607059,6.86367153,6.43527401,8.02791474,8.49641074,6.71339034,8.5174238,-3.19266512,5.74036976,5.80074507,4.43263784,5.23220099,1.68725843,4.84381379,8.35321103,6.80905582,-3.19266512,7.00468811,2.8395337,-1.83902817,4.0200339,-1.9702727,-0.212843,8.47183155,4.10399621,7.81334921,6.81030612,-0.93632537,5.35808166,-0.43185279,6.77999563,7.87603853,8.80447515,3.39729806,6.70333083,5.8306272,6.16170671,-0.87073703,6.492473,5.9842006,3.06157617,1.60895343,0.23732272,-1.9702727,3.83830848,1.98170578,4.45199234,-3.5552352,7.82391105,6.30872979,5.30230155,6.86788071,9.94953059,-1.50460913,7.1152946,7.96081654,7.63608845,5.79633508,6.05868578,5.97642475,6.79459889,6.37233114,4.85354943,4.90361079,5.91962957,-2.9031585,-6.36259012,4.60247263,5.5707317,6.86065744,-4.04066203,6.49402993,6.29851991,6.19367642,6.11693755,10.58208763,8.15354078,5.02596538,-4.04066203,8.0402221,6.43324662,4.75180293,8.78672038,-4.77762762,5.29963318,9.02552809,3.77823965,5.00099712,7.26551361,-6.36259012,3.63034821
907274,0.069320776,0.064065547,-0.403861863,0.071276774,-0.571474903,0.536555439,0.172857725,0.593956157,-0.522220608,1.229637224,0.173904003,0.173441127,-1.577254143,-0.075573378,1.970011634,0.656218296,-0.158945288,1.049401815,1.755630719,-0.061201071,-3.108067827,-0.480823677,-0.014098355,-0.074081742,-3.054148213,-0.072185732,-0.84952695,1.251527052,-0.080049567,0.191012145,-0.113041649,0.085799956,0.159988035,-0.311044002,-0.867893908,0.59528821,-1.472830217,-0.012353262,0.232378562,0.576917203,0.527704294,-0.772113532,-0.840058644,-0.122409899,-0.952371917,-0.024587018,0.270767369,0.278107286,-0.986261442,-0.533203103,-0.173310819,-0.560332439,-1.18503859,-0.212072231,0.076355836,0.848077527,-0.891257839,0.434731613,-0.370189397,-0.205636748,0.053795663,-0.5544506,-0.198061766,0.10648006,-0.868371316,-0.762066016,-0.120513582,-0.150650649,-0.972234537,0.264027704,0.253321568,0.336001945,0.898348491,1.006497369,-0.761857165,0.265105648,0.393411437,0.052185691,-0.180016931,-0.315375871,-1.296730817,-0.145653999,0.806354702,0.362285525,1.240822162,0.746465938,0.021297164,0.252331637,0.751771904,0.173353797,-0.325476822,-0.414889669,-0.222710816,-0.004630523,0.58665243,0.844159406,0.266077309,-0.450137572,5.504384293,-0.241827082,0.08212426,0.27909603,-0.196160279,0.448759639,0.262171417,-2.822714876,-0.663617308,9.2742191,10.18661902,5.68326579,7.22026366,7.27881459,9.4323094,7.69643393,7.31135326,-1.37329224,3.01092013,8.43964006,6.26247922,4.44463193,6.21476096,7.6065112,5.18219914,7.99032721,2.73400177,-5.46075508,6.97569621,-3.13882698,-2.00132346,5.71354646,-3.13882698,-3.87579258,7.69801237,4.57404388,8.14553445,7.39586497,-0.41636096,5.79957644,-1.76031536,7.0679432,8.6807933,9.45601078,0.87909492,6.63694788,6.30866956,3.14287127,-2.29083008,7.2648242,6.01750895,3.38159526,-0.81689889,-2.65340016,-3.87579258,-5.46075508,3.95498669,3.94225694,3.19388095,7.61388816,7.19857192,0.60533411,7.16700677,8.82890362,-5.46075508,7.47643481,1.61606052,-1.21282757,5.86286268,5.38080927,-3.87579258,6.09527191,7.1674626,6.30701557,4.42035888,7.81551475,4.5574451,-5.46075508,4.21696456,-3.87579258,8.02494847,-2.65340016,7.76610864,7.86244045,5.55674932,5.27649226,10.90841624,9.0118723,5.68071348,-5.46075508,4.88020768,6.1124187,6.01142804,5.73215414,8.82875954,4.09575097,9.00474756,5.11761761,-2.00132346,5.76505486,-5.46075508,4.98942517
907275,0.105883,-0.264758,0.679925,-0.522683,0.418612,-1.867711,0.384103,-0.47915,-0.144534,-1.015479,0.043421,0.276202,-1.880646,0.745569,0.028981,0.169069,-0.283346,0.374082,2.035871,-0.031595,-3.793361,-0.108167,4.749736,0.290052,-3.704185,0.269724,-0.579279,1.034603,-0.24127,0.433765,-0.249247,0.627123,0.646113,-0.186734,-1.229303,0.147742,-1.4081,0.036448,1.154654,0.17021,-0.176908,-0.900412,-1.015798,-0.144609,1.097271,-0.322351,-0.095218,-0.285217,-1.556933,-0.893323,-0.175449,1.687788,0.028557,-0.572547,1.18246,0.736072,-1.138924,0.199275,-0.035459,-0.170688,0.421487,-0.850371,-0.159843,0.136659,-0.660089,-0.245693,-0.079307,-0.362067,-0.7195,-0.291084,-0.337356,-0.291086,0.386104,1.790132,0.916739,0.210843,-0.027003,-0.099361,-0.525425,0.82282,2.269131,-0.361978,0.129443,0.665069,0.283112,0.061987,-0.141343,-3.870898,-3.404093,-0.074431,-0.083484,0.49943,-0.11658,0.097132,-0.920903,1.191841,-1.208229,0.230646,2.359971,-0.213761,0.468844,-0.29456,-0.447507,-0.27592,0.389702,-1.567516,-0.52353,8.23318711,8.47650455,5.85605936,4.69934589,7.32013184,8.65176402,6.8703008,7.07922048,1.76908574,6.52919929,6.47096391,5.63207585,3.61222391,5.69688931,6.13543315,5.22397462,7.90553766,4.26472192,9.74961221,6.88500264,-2.58224328,2.52751058,5.46952545,-2.9692664,0.36371689,6.82402427,5.07049627,7.670909,6.22719387,-1.46025275,5.75472265,1.20681083,6.69483896,-0.56118166,9.73292294,2.57584659,5.36474898,5.8783933,6.2456131,-1.11511726,6.21083402,5.71372819,2.56630808,-0.99728077,-2.9692664,5.90038676,4.44468694,0.9956298,6.22870633,-1.81172512,7.12765144,5.52289493,0.34152114,7.40418439,9.77926515,5.1324063,6.87779095,6.43963485,6.23999949,5.05778895,6.78549265,1.26693182,4.78304991,4.96192569,7.82820808,6.57183022,3.35958111,6.62218402,-2.9692664,5.83734519,5.11451974,8.73253987,-2.27738869,6.09620152,6.02747867,5.00316116,6.05885218,10.44888016,8.54647134,5.51237781,4.09599437,5.15803353,6.01832559,-0.99728077,7.13452576,5.96306194,5.31720251,9.58821571,1.85777089,-0.22676262,5.96805083,-2.9692664,4.67181271
907276,0.091014,0.294862,0.372184,-0.004968,0.301913,-0.594086,0.675363,-0.45917,-0.291712,0.323906,0.137151,-0.352339,-0.126283,-0.227304,0.563746,-0.006513,-0.401485,-0.396222,-0.248957,0.337739,1.646974,-0.27984,-0.21195,-0.061596,-2.336228,-0.116713,0.447566,0.358246,4.465267,0.235585,0.753037,-0.285363,-0.132264,0.191532,3.784438,-0.14508,-0.203424,0.097357,0.019067,-0.224624,0.901656,-1.315208,0.643289,-0.100619,0.623824,-0.608113,0.124727,0.015506,0.273922,0.552618,-0.257546,0.364415,-0.074175,-0.415747,0.00052,0.324641,-1.011578,0.129923,-0.425499,0.171233,0.07588,0.143597,-0.442837,-0.184888,0.387328,0.162694,-0.076418,0.005275,-0.39455,0.113025,0.347629,-0.3825,-0.303575,0.941439,-0.15257,-0.341204,-0.375901,-0.102694,-0.015742,-0.611481,0.290319,1.078515,0.1928,0.31916,1.857881,-0.292359,-0.162494,0.270515,-0.435866,-0.034187,0.751726,0.220379,-0.040296,-0.025605,0.818331,0.245831,0.874794,1.71902,2.125058,-0.599468,0.364709,0.661357,-0.128312,-0.258285,-0.112696,0.15368,0.207613,9.08816593,10.87330965,6.20709961,5.79013308,7.65951771,8.26219807,7.91807485,6.88132945,8.62071841,-2.64865877,6.45575277,5.21906122,5.12800924,5.77220375,3.64464864,8.86104555,12.06298516,7.03608985,-5.4560137,6.5386933,5.40739826,6.11810674,4.98173838,8.40420035,7.66697603,7.73643324,3.34811733,7.77775575,7.2494027,7.78313728,5.85630205,7.62297099,6.97365457,6.14992874,9.83540885,1.85686926,8.36585992,7.90743667,4.88494907,-5.4560137,6.2026441,6.67744965,7.62796417,6.69532002,-5.4560137,4.67198062,2.2234664,6.06607737,4.69753834,-0.70112619,7.70936442,6.66065516,6.69023675,7.16580925,10.73467909,-3.1340856,6.93978818,7.39865993,5.81836446,5.49308346,5.63740387,1.31217063,5.92930948,6.64497709,6.97678916,5.30470625,5.34245811,-5.4560137,-5.4560137,6.30095953,2.25134544,6.34205302,6.09521391,6.92146799,7.20998834,4.5453945,4.57327353,9.93915222,8.58778259,6.51373255,3.88160821,6.65675159,5.62013383,6.88467096,7.0628853,6.60973901,4.47915135,9.92129852,4.71014939,0.91902574,5.78298806,-5.4560137,-5.4560137
907277,-0.183624437,0.53205984,-0.713396146,-0.146760992,-0.457299487,-1.457102786,-0.310905713,0.646874721,-0.210452767,0.649460127,0.267094397,-0.330457633,-1.8284439,-0.110721581,-0.149575497,0.233065761,0.146674504,0.286526528,1.793760713,-0.342229694,-2.277076314,-0.196525447,0.186462716,0.008781556,-2.757452058,0.217513729,-0.396206102,0.49861526,1.971424559,0.174421431,0.797361903,-0.133234142,-0.282157023,-0.382342134,-0.810758472,-0.271251272,-1.127439766,0.025629109,-0.166994336,1.318227145,-0.571439694,-0.850446802,0.327492676,-0.313113651,0.327704687,2.074959619,0.490028717,-0.279620187,-1.555657438,-0.470908872,-0.417346027,2.641026207,-0.176047469,-0.041233796,0.090000366,3.27010762,-0.771899018,0.125092359,0.012519615,-0.018521795,-0.343982533,-0.312258284,0.027658196,-0.01080468,0.307495856,0.895527329,0.042445281,0.82826714,-0.77966566,0.146299037,0.378449161,-0.814773527,0.313632366,0.868575963,0.439215306,-0.171002955,0.135663046,-0.079675595,0.246729582,-0.531249388,-2.534823705,-0.264522212,0.603383233,-0.141878152,1.401284228,1.723040083,-0.019740953,-0.288592295,0.348594764,0.406061116,-0.067310211,-0.30558792,0.417833325,0.306182892,0.179247516,0.677982822,0.344371533,-0.493862736,1.996452209,-0.712040885,0.317320872,-0.421854248,-0.543068064,0.126815605,0.341946408,-0.829136701,-0.184024327,8.130187481,9.953149799,6.720455554,5.624326172,7.187629006,8.835831871,8.032670975,6.092829696,2.545669228,-5.119666689,8.261290341,6.063348312,3.410414461,5.380511272,5.22795468,6.147705242,6.991577679,4.04272464,1.734162663,7.245471009,2.150239194,4.386144865,4.958484119,-0.682261377,0.063555135,7.61581882,4.138506722,7.337115508,6.419976817,-1.212776093,6.012833041,-1.150040338,6.690235389,8.770122439,8.754450166,3.949111589,7.525015808,5.8768068,5.424975822,6.300117968,7.350737988,5.528690893,4.105138939,0.571495216,-3.534704188,8.276536693,1.450188919,4.679614933,5.96580577,9.116073333,7.371267733,6.890278533,2.026689841,7.125985046,9.652046293,5.868307835,6.576576411,6.242459785,7.559006801,6.531235462,5.895516027,0.089786677,5.748384165,5.148290396,6.816112247,6.133983855,4.084089143,7.608182877,-5.119666689,4.113153932,-0.596104733,7.174092321,-1.495175824,6.720980122,7.292109087,6.706219617,6.880920226,10.85233332,8.576105339,6.208821252,-0.514804631,2.521783003,6.413825281,5.697050336,7.253107701,5.89412122,5.575271526,8.785814337,3.658410441,0.414311883,6.431560915,-4.382701095,7.757169969
907278,-0.118208,0.133193,0.639787,0.794409,0.714542,-0.108026,0.024493,0.096022,-0.13638,-1.146077,0.51669,0.021927,-0.237795,-0.144633,0.77431,-0.460764,-0.264801,0.055793,1.54165,-0.057136,-3.144194,-0.194189,2.060963,0.134984,-2.895127,0.327038,-0.984719,0.812848,-0.680316,0.00798,0.381827,-0.217372,0.311282,-0.364759,-0.734662,0.929089,-1.268158,-0.286817,0.336732,0.390955,-0.011198,-0.151714,0.168426,-0.379976,-1.304477,0.272033,0.124452,0.091101,-0.469171,-0.579025,-0.347381,0.838969,0.129458,-0.564179,-0.035108,2.274167,-0.741179,-0.229074,-0.440383,-0.179226,0.031175,-0.239395,-0.356017,-0.204091,-0.632757,0.475449,0.148381,0.857554,-1.056952,-0.167194,-0.17674,-0.223843,0.668619,0.991385,-0.779931,-0.113203,-0.41244,-0.328783,-0.43363,1.030717,1.954677,2.082657,-0.431922,0.117469,0.819754,0.24815,0.155473,-0.38082,-0.014526,0.071992,1.34829,-0.186703,0.062781,-0.184303,-1.598476,4.090607,-0.187218,0.70619,4.202012,-0.298841,1.698845,-0.30517,-0.253657,0.326758,0.121626,-1.92476,-0.365532,8.558208273,10.28390204,8.528073796,6.280926569,7.390339707,8.986391548,7.312613122,6.996112099,8.384462278,-6.346379312,6.511407342,4.272923644,4.195685231,5.958257212,6.632867233,5.426347638,8.023558767,2.831040226,4.779679804,7.387801054,-2.439488716,-0.463736262,5.577319572,-3.17645431,1.848377543,7.188045168,3.999025935,7.604814321,7.506832761,-4.761416811,6.294091593,-4.761416811,7.012134535,2.645142534,9.562834068,-0.042598564,7.223357649,6.754447259,4.721727164,-2.098451798,6.887989078,6.250043419,2.932070147,-2.886947693,-6.346379312,6.936564301,5.491642747,-1.488398317,5.47579315,2.673211417,7.494496938,5.737432396,-1.301985192,6.907615862,10.3028909,-0.156554753,6.771750666,8.97403344,7.36216576,5.978644998,5.552599893,-2.098451798,5.713978871,5.911303169,6.981874862,4.963665368,4.385788114,7.373544217,-6.346379312,5.28979213,6.523021748,8.447579548,-4.761416811,5.285252494,6.496952925,5.154960306,5.27887291,10.53089284,8.706061377,5.723406083,2.932070147,7.157322222,6.159680277,-0.369099388,7.786522003,8.238172207,5.509657088,9.757625567,2.451282214,0.708903124,6.588233016,-1.301985192,4.296574912
