COSMIC_ID,14.3.3_beta,14.3.3_zeta,4E.BP1,4E.BP1_pS65,4E.BP1_pT37_T46,53BP1,ACC_pS79,ADAR1,Akt,Akt_pS473,Akt_pT308,Annexin_VII,Annexin.1,AR,ATM,B.Raf_pS445,Bad_pS112,Bax,Bcl.2,Bcl.xL,beta.Catenin,c.Jun_pS73,c.Kit,C.Raf_pS338,Caveolin.1,CD31,CD49b,Chk2,Claudin.7,Collagen_VI,Cyclin_B1,Cyclin_E1,DJ.1,Dvl3,E.Cadherin,eEF2K,EGFR,EGFR_pY1173,eIF4E,ETS.1,FASN,Fibronectin,FoxM1,G6PD,Gab2,GATA3,GSK3.alpha.beta,GSK3.alpha.beta_pS21_S9,HER2,HER3,Heregulin,IGFBP2,INPP4B,IRS1,JNK_pT183_Y185,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG.6,mTOR,Myosin.IIa.pS1943,N.Cadherin,N.Ras,NDRG1_pT346,Notch1,p27_pT198,p70S6K_pT389,PAI.1,PDK1,PDK1_pS241,PEA15,PEA15_pS116,PI3K.p85,PKC.alpha,PKC.delta_pS664,PKC.pan_BetaII_pS660,PR,PRAS40_pT246,PREX1,PTEN,Rab25,Rad50,Raptor,Rb_pS807_S811,RBM15,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SF2,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416_Caution,Src_pY527,STAT3_pY705_Caution,Syk,TAZ,TFRC,TIGAR,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,YB.1_pS102
910700,0.142739,-0.526438,0.370901,0.087615,0.612442,0.032598,1.104805,-0.182101,-0.530772,-0.86732,-0.834527,-0.015124,-1.643046,0.227323,0.130809,0.602722,0.26784,-0.132962,-0.464047,0.144799,0.809255,-0.291999,-0.057076,0.320496,-2.761853,0.028195,0.175962,0.220529,1.244899,-0.726044,1.96748,0.152732,0.169146,0.598149,4.504611,0.079435,-0.569017,0.005908,0.11729,-0.642073,1.21479,2.357746,0.985363,-0.422895,2.140847,0.091071,-0.088291,-0.003611,0.608629,0.830678,-0.242937,-0.592353,-0.034137,0.549508,0.259508,0.059365,-1.045798,-0.100048,-0.645939,-0.166675,0.421592,-0.18945,-0.633792,-0.161996,-0.078818,-0.555365,-0.139178,0.221506,-0.819528,-0.018232,0.037219,-0.312742,-0.241747,0.5573,-0.508708,-0.05094,0.289417,-0.128692,-0.278278,-0.215515,-0.323239,0.904695,0.194504,0.033103,0.357711,-0.224451,-0.039202,0.844271,0.414009,0.246968,-0.215132,-0.148643,-0.126313,-0.108628,0.993423,-0.66665,1.052884,-0.434279,-0.568034,-0.193044,0.541645,0.703183,-0.093209,0.152925,-0.325919,1.155208,0.252364
910701,0.208657411,0.001827446,-0.055309799,0.539805724,0.05240526,-0.421762408,-0.979911912,0.364353968,-0.50018499,0.52159166,0.495843083,0.349977245,1.421380721,0.082304355,-0.788461541,-0.453046371,0.309570177,-0.17438749,-0.167277156,0.271834811,0.859166432,0.130708465,0.067310216,0.106060611,4.244896087,0.062915269,1.484054832,-0.453187716,0.411868749,0.485372369,-0.504851443,-0.317265443,-0.805474414,0.26505019,3.093152305,0.044603682,1.343340898,0.21893563,-0.178211888,0.260602557,-1.353903595,3.0185803,-0.055457519,-0.401507778,-1.704748324,-0.299072957,-0.206235266,-0.31488437,-0.219849436,0.265683158,1.025171164,0.242416894,0.23503632,0.133404902,-0.353165757,0.261901935,-0.125497348,0.181074307,-0.135521254,0.374993653,-0.229856342,0.385893838,0.512368853,0.151329378,2.587979381,0.156901241,0.150604841,0.261589227,3.755659544,-0.146409932,-0.212318666,-0.190774795,-0.034137207,0.019339187,0.061053193,-0.193195124,-0.888755909,0.277805045,0.004895341,-0.002133013,-0.536982103,0.193869909,-0.394797069,-0.416422146,-0.536207697,0.24665096,0.07274758,0.237669464,0.573186122,-0.176550598,0.109764379,-0.203594753,-0.047959743,-0.125522499,0.049045221,-0.008036246,-0.236221829,0.350687881,0.386919736,-0.246316437,0.651830582,-0.147784553,0.087963682,-0.117408861,0.228187789,0.690338381,0.467902913
910702,0.385778622,0.944122904,0.022218061,-0.062491482,-0.003216537,-0.489490638,0.053390817,-0.705941863,-0.959195039,-1.399126981,-0.754061456,0.045534202,-0.22667162,-0.572346915,-0.13281976,-0.047514661,0.233328455,-0.220757727,-0.976850207,0.345817983,-0.138626663,0.077301865,-0.528860351,-0.016144924,-0.399974387,-0.49277545,1.239150045,0.157648981,1.33095997,-0.059893845,0.201528365,-0.151000804,-0.245774323,-0.202080484,1.90098425,0.90482741,2.078374633,0.035433443,0.030356548,0.590314954,-1.34839278,-1.433710395,-0.164023499,-0.063278128,-0.498738854,0.132060489,-0.453781208,0.432603414,1.009062306,1.33949661,-0.355653621,-0.586831356,-0.002332685,0.949838085,0.991287104,-0.045834712,1.165493669,-0.297640782,0.630963964,0.139453047,-0.097920056,1.073538488,0.228183158,-0.560289241,0.196946904,-0.058577377,-0.127207493,-0.236834078,-0.082751369,0.58440956,0.458320578,-0.235495702,2.386935762,-0.037204454,0.395334653,0.168433034,0.63042677,-0.46730601,-0.386792616,-0.85272542,0.703383647,-0.784956758,0.984211841,-0.230872265,-0.33753725,0.326152364,0.415292911,0.92438815,0.732128617,-0.308234417,0.041232573,0.017453833,0.550982048,-0.648321808,0.341454149,-0.049221487,0.186275056,-0.333079646,1.906517936,0.030158056,0.153373088,0.501711389,2.586761831,0.346845476,0.130166817,2.192943222,0.620669159
910703,0.12204,-0.120272,0.215623,0.099787,0.000956,0.099529,-0.109742,0.20567,-0.526845,-1.123296,-0.823729,-0.175525,-1.457253,-0.023854,1.227369,0.488591,-0.296752,-1.06994,0.588292,-0.606985,-3.868679,-0.165013,0.036143,-0.058784,-2.944607,0.386236,-0.837488,0.528834,-0.22795,-0.401729,1.030709,0.73272,0.472818,-0.288581,-0.744488,1.041588,-1.310884,0.090752,0.435534,0.81297,0.543486,-1.014994,0.347457,-0.577898,-1.056855,-0.402702,-0.10863,-0.312529,-1.812252,-0.910441,-0.063653,-0.509127,-0.004456,0.152267,-0.097802,2.027501,-1.274659,0.446098,-0.895635,-0.158039,0.251791,-0.86393,-0.307872,0.106266,-0.184054,-0.012718,0.306492,-0.201635,-0.41972,0.469277,0.594955,-0.284482,-0.059644,1.170718,0.309393,0.292557,0.155168,-0.017966,0.153919,0.145708,-0.070567,-0.132077,0.209365,0.235289,1.633639,0.164383,-0.107444,-1.630103,-0.4974,0.617025,-0.195852,1.03385,-0.041998,0.241288,-0.800606,1.208283,-1.320588,-0.488808,4.159939,-0.26751,-0.953757,-0.116115,-0.288706,0.843703,0.15429,-1.504103,-0.609054
910704,0.440311706,-0.006201054,-0.677265424,-0.384833196,-0.863424014,-0.292693122,0.113313363,0.671616162,-0.065001892,0.397930709,0.270192476,0.618356225,-1.023232149,0.727675684,-0.858247116,0.665702076,-0.068623179,-0.631239433,-0.045923926,-0.213911482,-3.552564797,-0.018651052,0.355107232,-0.025672624,-2.55264973,0.813211887,-0.203128528,0.115116,1.071529496,-0.171511695,-0.931328065,0.461492935,0.342812153,-0.533172403,-0.317940483,0.226357684,-0.64129621,-0.009953841,0.269701803,0.23487709,2.526501743,-1.043803957,-0.644217083,3.785852752,-0.909181255,-0.005810725,-0.159377032,-0.113974608,3.319383948,-0.060515265,0.209043442,0.384400712,0.406660196,-0.309586676,0.22554146,-0.31359139,0.24327197,-0.681021957,-0.047605653,0.061192467,-0.559771911,-0.656657928,0.141417629,0.366955938,0.353306717,-0.255432591,0.040075782,-0.276988251,0.387500099,0.401997753,0.615193195,0.451478154,0.885912424,-0.631171088,-0.565655953,0.320659756,0.464482331,0.255350506,-0.073213622,1.852599008,-0.014323771,1.13673327,-0.031413602,-0.232760155,-0.839236918,-0.623875145,-0.298889111,-0.246103201,-0.588451493,0.220745798,0.308309627,-0.006355187,-0.291411266,0.007740845,-0.315725553,-0.247544936,-0.748992414,0.075341954,-0.348233574,0.071294545,-1.119357653,-0.23401161,-0.17918989,-1.247669634,-0.097150974,-0.334287155,-0.263782808
910705,-0.143771354,0.735822957,-0.163379837,-0.243753154,-0.196389144,0.563880153,-0.762869483,0.746936942,0.082637094,0.186655096,0.807620056,-0.249082113,-2.401619068,0.316545442,0.481337728,0.770543525,-0.28742516,0.182507506,3.230063886,-0.373928645,-3.518609332,-0.248790121,0.046709961,0.176750399,-2.75621233,0.038032645,-1.137762848,0.084392634,-0.726210185,0.690067806,0.712288385,0.006296363,0.033648586,-0.029141608,-1.229363371,1.348955716,-1.192820943,0.03936596,0.27530224,-0.306834291,-0.751761351,-0.921657903,0.163090431,-0.605312244,-0.097574014,-0.1201077,-0.278854605,-0.128024425,-0.454819276,-0.185224003,-0.008312938,-0.607886706,-0.458337521,-0.243129577,0.107340447,1.083918941,-0.792330837,-0.177082838,-0.131668876,-0.319005105,0.041524821,-0.309444329,-0.441649035,0.031794526,0.245316114,-0.232872533,0.039194383,0.203222924,-0.880587509,0.106835266,0.103798047,-0.331335576,1.928474622,0.934896256,-0.726524163,0.161352254,0.339172089,0.346744114,0.866726734,1.311652079,-0.676702204,-0.582663673,0.168179832,-0.081960967,2.611442733,0.509113449,-0.045041291,-0.17371308,0.071907885,-0.092968121,0.214526684,0.118116638,-0.087803984,0.254808628,-0.6627714,1.417770588,-1.472605955,-0.496926281,3.456581524,-0.37935452,-0.380165157,-0.242227458,-0.399193274,-0.102730426,0.207622441,-1.814696447,0.252072218
910706,-0.062031,-0.327767,-0.835238,-0.393764,-0.423877,-0.737682,-0.510684,0.146502,-1.267084,1.606895,-0.179029,0.023015,-1.429513,-0.091689,0.459035,1.1408,-0.20268,0.415406,1.215063,-0.709046,-4.386874,-0.158206,-0.187431,-0.010394,-3.330545,0.18156,-1.027284,0.366751,-0.446314,-0.721853,1.82203,0.106675,0.037031,-0.304637,-1.148779,-0.399511,-1.560223,0.015181,0.455764,0.808188,0.774561,-0.926845,0.306888,-0.908852,-1.144943,-0.68178,-0.196609,-0.070564,-2.333341,-0.930865,-0.290235,0.201574,0.012469,-0.556249,0.087547,3.131241,-1.174825,0.320409,-0.853623,-0.04841,0.021237,-1.016848,-0.299985,0.163178,-0.142631,-0.541991,0.108386,0.959108,-0.408397,0.097521,0.027353,-0.178282,0.091767,0.660281,0.678831,0.20044,-0.081447,0.197269,0.387024,-0.046306,-1.186721,-0.153301,-0.038438,-0.077942,1.774262,0.494253,-0.286889,1.696136,1.917997,0.554571,-0.318898,0.175585,-0.002196,0.23959,-0.886496,0.538932,-1.439698,-0.667068,4.731831,-0.582114,0.162416,-0.091287,-0.317563,0.497171,-0.068614,-1.777793,-0.257681
910710,-0.100626,1.062942,1.736427,0.192372,1.191791,-0.166643,0.102622,-0.066254,0.398898,-1.086926,-0.562623,-0.179342,-1.284249,-0.144276,0.182819,0.368483,0.023316,0.618851,1.836486,0.06484,-2.788575,-0.383939,-0.252361,-0.356249,-2.041456,-0.292882,-0.66363,1.289597,-0.582289,0.224849,-0.315954,-0.344288,0.323532,-0.428746,-0.510786,-0.739274,-1.042427,-0.176048,0.565373,0.391998,0.317117,-0.771171,0.447997,0.619498,2.586724,0.052753,0.020594,0.164585,-0.316683,-0.414166,-0.347765,-0.58619,-0.104798,-0.255857,1.497137,1.341616,-1.002759,-0.029563,-0.861546,-0.249794,-0.118834,0.183428,-0.455585,-0.03151,-0.098238,0.011705,0.021706,-0.605415,-0.713381,-0.020302,-0.052906,0.078157,0.219933,1.483634,-0.549114,0.005304,-0.229489,-0.25916,-0.301945,0.464513,0.941417,0.040501,0.301771,0.239037,1.206329,0.436504,0.008267,-2.673743,-2.032075,0.0279,1.827492,0.594347,0.246705,0.065063,-1.152731,1.35693,-0.567573,0.631458,0,-0.316524,-0.342132,0.13371,-0.026015,-0.174831,0.257893,0.202119,-1.096488
910779,-0.012714,0.064576,0.285034,0.116522,0.389277,0.74649,-0.540326,0.380033,-0.157895,-0.827049,-0.333067,0.319255,0.003397,-0.142655,0.932305,0.263163,0.140481,-0.211042,-0.292586,-0.045251,0.738282,0.881652,-0.143674,0.173751,2.877565,-0.078087,1.613579,-0.731437,0.352793,0.617977,-0.722523,0.025289,-0.211997,-0.083369,-0.998333,-0.023524,1.488866,0.140778,0.013724,0.030938,-0.627993,1.101051,0.491729,-0.750617,0.45448,-0.013148,-0.001743,-0.436524,0.424082,-0.010856,0.246689,-0.871606,-0.109487,0.312042,0.523125,-1.210035,0.576901,0.377605,0.66952,1.241515,-0.401249,-0.182177,0.619709,-0.186096,-0.960656,0.5395,-0.153602,0.173453,3.782173,-0.027591,0.118705,0.270123,-0.282159,-0.457801,1.533783,0.581678,0.473458,-0.110568,-0.129843,-0.262836,-0.551912,-0.492382,-0.164339,-0.04363,-0.880751,-0.26348,0.110538,-0.434326,-0.521602,-0.184689,0.423697,0.346579,-0.24712,-0.049977,-0.158126,0.007687,0.37401,0.09883,-1.630199,0.244543,-0.078832,0.269424,0.455121,0.220326,-0.235393,0.274729,1.20E-05
910781,-0.144190114,-0.494022782,-0.128441521,0.731648432,0.474243267,1.074326489,-0.179827341,0.127162332,0.042423711,3.464585607,2.822175864,-0.178192989,-1.047550425,-0.052462955,-1.851179708,0.060564193,0.051193448,0.507792638,0.386291229,-0.038846332,-3.088702523,-0.247254002,-0.124112036,0.458273267,-3.014238438,-0.131811416,-0.851181368,0.72503409,-0.552287253,-0.099118448,1.788639456,0.624850373,0.081103471,0.995521918,-0.617264081,0.266671767,-0.209859011,0.04218854,-0.308747635,-0.367010178,0.317319618,0.081919707,0.533841041,0.297099591,0.017309374,-0.471648307,0.097709939,1.149964083,-0.234142255,-0.26935208,-0.177930956,2.753903168,-0.139120734,-0.544142408,-0.109919574,-0.357933074,0.540744864,-0.182883097,0.513874633,-0.134696875,-0.083120413,-1.800581263,-0.193001096,-0.065373854,-0.511312142,0.216811431,0.08837903,1.430448203,-0.317612164,-0.069766743,0.227894858,-0.220175382,0.054485688,1.156567387,-0.061173418,-0.282663723,-0.342027807,-0.16770164,0.872386589,-0.36750913,-2.727062831,-0.348923307,-1.164425209,0.049370179,1.752690045,0.111010291,0.172105442,1.632580311,1.458223792,0.043290998,-0.042831506,0.357097615,0.169098752,0.086784633,0.134003795,-0.283248084,0.382621209,-0.219489273,-1.855677627,0.146926658,-0.495940906,0.122806758,-0.376728751,0.892258631,1.062813366,-0.62945199,-0.081542307
910784,0.170511172,-0.037375024,0.01548117,0.09686193,-0.150567506,1.154408,0.600610951,-0.093337531,0.67252969,1.382347932,1.000400161,-0.073994335,-1.509739758,-0.119296531,0.342253098,0.077454795,0.008757889,0.15881284,-0.232859584,0.375624491,-1.694483685,-0.30281965,0.179315572,-0.108711043,-2.915269373,0.189354857,-0.655929167,0.56952428,0.463761194,-0.109606002,-0.093693082,0.243575847,0.058014744,-0.483351484,-0.664551339,-0.284525185,-1.103238546,-0.008127405,0.080164243,0.374420574,-0.240673812,0.125603789,-0.458596407,0.12587934,-1.150712996,-0.290515754,0.297946653,0.111257312,0.780666539,-0.31644665,0.239412079,-0.590902288,0.355187841,-0.397829975,-0.204106285,-0.468875172,0.245614675,-0.626225394,0.006741135,1.094226591,-0.266972792,0.106410251,0.128675292,0.0742375,-0.70174883,0.133196215,-0.005786838,0.110137708,-0.43214218,-0.011341976,-0.20476866,-0.045210874,1.431930554,-1.289093098,0.651060767,0.222296092,0.361530902,0.246208472,0.199063934,-0.045879764,0.60003415,-0.212273573,-0.252368645,-0.091230312,-0.69146052,-0.022601487,0.020406772,0.212070968,0.490914337,0.226601842,0.263650862,-0.311994498,-0.092596953,0.118949711,-0.007068698,-0.447063957,-0.447844658,-0.097926005,-0.649925181,0.452227376,0.686922406,-0.062902751,-0.176415565,-0.138278815,0.032965524,-1.207333139,0.652890394
910849,-0.094845577,0.154228836,-0.918206004,-0.134457833,-1.336539481,0.693000518,0.197311776,0.150117224,-0.470257879,-1.507169216,-0.353284207,0.469344468,0.918132492,-0.344144817,-0.288275018,0.063394684,0.519116983,-0.250407523,-0.705598094,0.013576816,-0.103433822,0.243662842,0.03268973,-0.179828161,2.782946009,0.26196329,0.09423552,-0.067243023,-0.882898442,0.107524338,0.086818035,0.545359121,-0.208537468,0.05645304,-1.89326773,-0.48581835,0.348773006,0.004325494,-0.181366137,0.223786398,0.267958061,2.330781307,-0.530215719,0.093670611,-1.786828177,-0.267985862,0.016118526,-1.265234658,-0.070665846,-0.434612612,0.044936431,-0.827833468,0.147313734,0.955317841,-0.449658332,-0.96626036,-0.711332731,0.126290633,-0.391369296,-0.191341431,-0.289150167,0.949217977,0.05456676,0.063098258,-1.045083768,0.157634867,0.127977218,0.046244899,1.212793564,-0.024971477,-0.120861138,0.41407737,1.155828818,-0.007824266,1.839898891,-0.068315678,0.264863206,0.052948735,-0.210550593,-0.114675473,-0.026154805,-0.760339721,0.246063712,-0.242477148,-0.316668937,0.094870994,-0.147948434,-2.51342901,-1.454755948,0.20101285,-0.024720622,-0.069827637,0.056381494,0.295589178,-0.573085246,0.258304583,-1.134575055,-0.158614315,-1.557607942,0.320055356,-1.009597053,-0.403153019,0.601342743,0.523348786,0.15287034,-0.487837635,-0.033681477
910850,0.042047953,-0.878971272,0.323921488,-0.694518863,-1.051421373,-3.161994034,0.909631157,0.230016558,-0.854358035,-0.240162943,-0.021709296,0.194293644,-1.772639054,0.161400713,0.609907139,-0.384907953,-0.231501914,0.611918812,0.285130045,0.148187167,-0.04125575,-0.303876538,0.170045498,-0.162528229,-1.60237507,0.180202295,1.507788615,0.534255584,1.983703749,-0.127958383,-0.59784673,0.256771286,0.180720248,0.04190159,3.038874797,0.227093648,-1.17174652,0.062904368,-1.230051059,-0.410517726,1.874584403,3.17133102,-0.729667332,0.606076736,-0.461542468,0.183150839,-0.389296586,-1.534086995,-0.329549992,1.077632655,-0.041760033,0.4326538,-0.262129505,-0.018268933,-0.281811721,0.125091025,-0.04262469,-1.766103851,-0.249867256,0.370988324,0.144267146,-2.977844181,0.399638494,0.138321445,-0.825771346,-0.685572577,-0.080967175,-0.643038775,2.355400523,0.368123973,0.982606553,-0.753162664,0.56129053,-0.062592122,0.315597999,0.53803748,0.374268393,0.382683204,-0.565442221,-0.392196733,-0.237717224,0.624655102,0.087720501,0.417243859,-1.431877256,1.04424046,-0.232184886,-0.312244681,-1.499338823,0.360309856,-0.342417368,0.0458918,-0.051258664,0.295408585,0.794813111,-0.170526122,0.570368478,0.060375801,-1.468330402,0.020959236,-0.201309955,-0.479217299,-0.375450272,-0.445103914,0.018036317,0.504408859,0.584387762
910851,0.092303829,-0.313197612,-0.138834346,-0.062431347,-0.57864038,0.421010368,0.399123166,0.320832274,0.165478776,-1.341150337,-0.738380092,-0.20142445,3.658478112,-0.006073243,-0.090519286,0.234879466,-0.136616704,0.818081654,0.192012606,-0.234922085,1.323977459,-0.043977643,0.085004965,0.151657087,-0.3718195,-0.054815584,-0.194785629,0.165973102,-0.328976305,-0.070678708,1.230568743,0.989958907,-0.010366665,0.255996576,-0.953057657,0.446080525,-0.365956207,0.014923829,0.155880307,-0.052654962,1.032478052,-0.641454274,1.223616598,-0.204801848,-0.860136851,0.180945535,0.01260205,-0.358603122,0.772906846,-0.415334116,0.011098863,0.357862721,-0.58540389,-0.272287903,0.260782846,-0.360611862,0.249919605,-0.517641193,0.264784418,2.151306794,0.471841913,-0.567283046,-0.258882951,0.030278543,-0.834146035,0.165895404,-0.132245618,0.723123838,-0.618609145,-0.133380563,-0.309926224,-0.028300942,0.998352378,0.701917983,-0.500545196,-0.211337594,-0.099265488,0.176136971,-0.202871643,-0.13361906,-0.704331821,-0.392234961,0.006370653,0.463436524,0.966277223,0.075216787,-0.041831975,0.351468132,0.779087385,0.072228612,-0.314040163,0.078013345,-0.0328039,0.09267973,-0.131712056,0.219559186,0.203747577,-0.461071992,-1.868747107,0.103895482,-0.76399388,0.852255833,1.739883097,-0.087209493,-0.199249737,-2.523970397,0.4016332
910852,-0.173878,-0.131147,-0.456831,0.427919,0.238743,-0.482194,-1.442066,0.045214,-0.692114,-0.549576,-0.491899,0.354712,1.243368,-0.271102,-1.666488,-1.023433,-0.079982,-0.461574,-0.937316,-0.124975,0.909644,0.586712,-0.294169,-0.116286,2.362602,1.232742,2.414249,-0.519735,3.872813,1.629886,0.345316,0.989967,-0.767847,0.212538,3.671703,-0.184352,1.689097,-0.153714,-0.129352,-0.108334,-1.172948,2.253713,0.113188,1.241469,0.019473,0.908012,-0.697421,-0.392193,0.988908,-0.206493,-0.641432,-0.311048,-0.024947,-0.251555,0.983714,0.050748,-0.448602,-0.060158,-0.510449,0.14495,-0.86914,-0.525639,0.148606,0.068418,0.104763,0.662657,-0.152486,0.764073,4.021284,-0.285484,-0.615571,0.286041,-0.287212,-0.42506,-0.909589,-0.430094,-1.01534,0.136679,0.567253,-0.25453,-0.778696,1.737692,-0.242541,-0.576173,1.321004,-0.664494,0.175055,0.242884,0.45851,-1.098037,0.586921,-0.46838,0.300965,-0.371627,-0.30402,-0.17083,-0.096696,1.695076,2.321653,0.185808,1.903765,0.175494,1.42406,-1.115936,-0.343061,0.837948,0.206713
910853,-0.408636787,0.590854738,0.239372419,0.610568502,1.128710665,-0.216674517,-0.047235076,0.496091324,-0.344527413,0.178520379,-0.563390947,-0.38426988,0.883672255,-0.369913511,-0.368390075,0.091811722,0.34424448,-0.279158338,-1.147610146,-0.294745406,-0.252418948,-0.753620839,0.029264242,-0.052787124,-3.101634822,0.157804662,-0.287468899,-0.108136217,-0.935128147,-0.210500748,0.234028886,0.467506547,0.063317074,0.467862521,-2.274463464,-0.461271435,-1.282513904,-0.097464537,-0.005996439,0.157664494,0.056659184,-0.355639426,0.396437522,-0.392093639,1.5452472,-0.191380302,-0.052273388,0.465988638,0.371512825,1.614902844,0.389385472,0.280916403,-0.000362631,-0.120100204,-0.508655719,-0.172851099,-0.854197536,-0.47020493,-0.334753329,-0.104434548,-0.050733856,-0.872766832,-0.381080127,-0.016376027,0.768782903,0.832168443,0.344534034,1.330609526,-0.781934046,-0.263311566,-0.265639559,-0.297489871,-0.527002387,-0.212371708,1.051538465,-0.666309599,1.129119829,-0.041352772,0.509189818,1.159860718,-0.439076961,-0.810631275,-0.23872836,0.133988451,0.374901916,0.989907881,0.166586034,0.830319535,1.539906266,0.256142611,-0.245399637,-0.095830006,0.622247714,0.16551049,0.514644074,-0.419214957,0.749541002,0.294051722,1.469912173,0.005760341,-1.435268776,-0.518172809,-0.552774765,0.431082771,0.610758864,-1.124939264,0.182577163
910861,-0.031600761,0.398046156,0.429973281,0.049053009,-0.057978145,0.096397258,0.708302889,-0.027424703,-0.649035268,-0.735141468,0.732600278,-0.03689457,-2.140927994,0.065951761,1.004033304,1.041775635,-0.129330771,-0.277018497,4.284593947,-0.209839489,-3.330350553,-0.233031997,0.013419921,0.162164696,-3.141917836,-0.168708539,-1.088168975,1.179736517,-0.102174376,-0.219580022,1.385037479,0.27359582,0.614853685,-0.429242097,-0.700475509,1.022109915,-1.057754278,0.031072626,0.641905167,0.589164221,0.204233639,-1.343361747,0.322914539,-0.697917102,-2.117400707,0.18063022,0.308205658,0.557541218,-0.87576892,-0.855836852,-0.248570675,-0.584894599,-1.35259012,-0.43570092,0.437345251,2.218625268,-0.664831102,1.083930195,-0.355551014,-0.173193033,0.33209601,0.092353601,-0.169524443,-0.057278172,-0.885384383,-0.574063897,0.197551697,-0.273078437,-0.953023498,-0.161826275,-0.046204494,0.444093609,0.644594929,0.644622518,-1.087599588,-0.050811839,0.03369558,0.151632393,-0.057853737,-0.53109872,-0.609757609,-0.464360794,-0.338726235,0.363832047,1.0756283,1.185366701,-0.211130581,-0.212306988,0.278940406,0.235583593,-0.262500259,-0.288150497,0.002404053,-0.286240511,-0.045051088,0.018602204,-0.407417359,-0.15484007,5.051453693,-0.286986192,-0.053912293,0.216313763,-0.344513491,-0.982326094,0.187512641,-4.112204242,-0.64601639
910899,-0.062513,0.473956,0.769598,0.856289,1.320925,0.095966,0.532055,-0.297995,0.861899,-1.288495,-0.272968,0.21771,-1.549915,-0.039084,0.072308,1.006536,-0.063663,0.303724,1.731742,-0.040738,-1.663745,-0.016442,1.923581,0.0998,-3.163437,0.040714,-0.217177,0.367108,2.828154,-0.431828,0.921267,0.642358,-0.150181,0.984126,1.320243,-0.359561,-1.302695,-0.087634,-0.744691,-0.285314,-0.222752,-0.636683,0.799494,-0.654635,2.823681,-0.053591,0.906182,0.606653,-1.849353,-0.828922,0.558611,2.172063,-0.008575,-0.322593,-0.437993,0.141497,-0.309254,0.062115,-0.130884,-0.241847,0.067382,-1.303114,-0.075754,0.085542,0.108307,-0.815615,0.107602,-0.454395,-0.524923,0.575886,0.752903,-0.489733,-0.165905,0.601734,-0.656538,-0.240637,0.05691,0.205561,0.195661,1.584336,0.164859,0.045153,0.161464,-0.037034,0.74101,-0.309493,0.06847,-1.687388,-1.455471,0.396299,-0.139282,0.3014,-0.210817,0.883717,0.548206,0.28444,0.385571,-0.420977,3.673208,-0.421335,-1.578229,-0.381601,-0.157958,-0.069953,0.024991,-0.659754,-0.213593
910900,-0.02759127,-0.433350189,-0.320527539,0.026711454,-0.287675305,0.030457763,0.370545464,0.333366016,0.0318845,0.464109745,-0.146084078,0.081827165,0.411216005,0.886349279,-0.147435383,0.017711737,-0.034861591,-0.353365256,-0.385080884,0.084126079,-0.085827681,-0.374257595,0.438581878,0.206389794,2.698915812,-0.003446765,-0.310808118,-0.365280883,-0.054633884,0.198301895,-0.342434398,-0.039937863,-0.022279129,0.364126117,0.759926378,0.396233458,0.443885028,0.133472739,-0.447478223,-0.263938953,-0.574573854,0.863765892,-0.489822144,1.229281642,-0.030115657,0.395562205,-0.222301234,-0.064651339,-0.117911983,-0.048740881,0.496844168,-0.217544578,0.03760043,-0.292444117,0.790226979,-0.233448482,1.693011966,0.516221447,0.240859472,0.458631258,-0.113095555,-0.378150317,0.429206783,-0.060192792,1.219662899,-0.007360576,-0.166352462,0.758854672,-0.626637826,0.059528096,0.466081989,0.175058976,-0.799160349,0.103857001,0.513524549,-0.020277864,0.485598182,-0.05116018,-0.002407188,-0.27047545,-0.245271134,-0.054669232,0.080880564,-0.266346107,-0.787354395,-1.017406823,0.000526082,0.796323699,0.459512964,-0.388417214,0.228810072,-0.000969119,-0.13954842,-0.246999557,0.510023628,0.564283375,0.582894751,0.524801688,-0.662609298,0.34519861,0.428041675,0.790723518,1.362677658,0.438614373,-0.261061434,0.933030911,0.453136413
910903,0.579504,0.41411,0.749829,0.105347,0.44291,0.113353,-0.50109,-0.459863,0.288078,1.748841,1.446026,-0.05801,1.400898,1.220644,-0.018108,-0.524881,0.424918,0.889012,-0.255815,0.806966,-0.679762,-0.098126,0.338109,-0.044691,3.889478,-0.529875,0.080423,-0.322247,-0.69401,0.520785,-0.358096,-0.6585,0.308253,0.370463,-1.58907,0.695537,0.384475,0.03419,0.055991,1.158041,-1.608355,2.556956,-0.410719,0.560025,0.156976,0.410661,0.020944,-0.296447,0.253976,-0.54501,0.019958,-0.032664,-0.48045,0.732955,-0.352181,-0.115028,0.536819,0.671594,0.84085,0.41441,-0.57499,1.715547,0.609434,-0.273435,1.084871,-0.615402,-0.04068,-1.055206,2.418114,-0.211941,-0.499482,0.974545,3.396176,0.799386,0.372755,-0.022807,-0.197963,-0.094687,-0.024855,-0.384001,-3.196493,-0.467366,0.728553,-0.406564,-0.434003,-0.258687,-0.224907,-0.235455,-0.065821,-0.215252,-0.423406,0.013642,0.31727,-0.075365,-0.327871,-0.635861,-1.342254,-0.768465,-2.058046,1.216387,0.474175,-0.011811,3.744992,-0.28225,-0.274774,0.462231,0.078223
