COSMIC_ID,14.3.3_beta,14.3.3_zeta,4E.BP1,4E.BP1_pS65,4E.BP1_pT37_T46,53BP1,ACC_pS79,ADAR1,Akt,Akt_pS473,Akt_pT308,Annexin_VII,Annexin.1,AR,ATM,B.Raf_pS445,Bad_pS112,Bax,Bcl.2,Bcl.xL,beta.Catenin,c.Jun_pS73,c.Kit,C.Raf_pS338,Caveolin.1,CD31,CD49b,Chk2,Claudin.7,Collagen_VI,Cyclin_B1,Cyclin_E1,DJ.1,Dvl3,E.Cadherin,eEF2K,EGFR,EGFR_pY1173,eIF4E,ETS.1,FASN,Fibronectin,FoxM1,G6PD,Gab2,GATA3,GSK3.alpha.beta,GSK3.alpha.beta_pS21_S9,HER2,HER3,Heregulin,IGFBP2,INPP4B,IRS1,JNK_pT183_Y185,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG.6,mTOR,Myosin.IIa.pS1943,N.Cadherin,N.Ras,NDRG1_pT346,Notch1,p27_pT198,p70S6K_pT389,PAI.1,PDK1,PDK1_pS241,PEA15,PEA15_pS116,PI3K.p85,PKC.alpha,PKC.delta_pS664,PKC.pan_BetaII_pS660,PR,PRAS40_pT246,PREX1,PTEN,Rab25,Rad50,Raptor,Rb_pS807_S811,RBM15,Rictor_pT1135,S6_pS235_S236,S6_pS240_S244,SF2,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416_Caution,Src_pY527,STAT3_pY705_Caution,Syk,TAZ,TFRC,TIGAR,Transglutaminase,Tuberin,Tuberin_pT1462,VEGFR2,YB.1_pS102,Unnamed: 108
909751,-0.13217589,-0.306850731,0.503055436,-0.277234296,0.096799233,-2.011864063,-0.641909331,0.068819862,0.489341748,-0.709535238,-0.240212654,0.212130107,1.676161084,-0.111347262,-0.734977112,0.22594671,-0.01083687,-0.06228157,-0.068880915,0.394441485,-2.528155394,-0.103247179,-0.141770599,-0.235857675,0.825064041,-0.07432922,0.019776968,0.863839618,2.701205462,-0.049638664,-0.054893069,-0.033405719,-0.344200697,0.015251613,0.976506936,0.769911653,0.934814026,-0.012070812,-0.276199164,0.011560708,-0.017043468,-0.468368685,0.235533993,-0.117562091,-0.15871165,0.035577499,0.367309277,-0.427243794,0.696240371,0.365159251,0.503393329,-0.034930238,-0.676406048,0.595152085,-0.208752037,0.441646458,2.414523819,-0.239203411,-0.056892503,0.309066447,-0.146161061,-0.007702442,-0.125027461,-0.10728083,-0.360328666,0.288322353,-0.070902037,-0.017800302,-0.261195043,0.126685805,0.112363626,-0.091527037,-0.153854244,-0.071988697,-0.842978702,-0.217461328,-0.217118049,0.03406179,-0.18131375,-0.365993191,0.809846783,2.651385201,-0.580514115,0.087593532,-0.400120365,-0.641746847,-0.186176788,1.125665207,0.058195503,0.102683442,-0.632597122,0.399446151,0.103346219,-0.168308101,-0.060844476,-0.053201178,0.404228451,-0.12634913,1.65963055,-1.264488605,0.070977945,0.060800887,-0.211173436,-0.036839206,-0.215217974,0.017596151,-0.775208333,0.323698976
909751,-0.53562,-0.511246,0.178706,0.011014,0.538309,-2.348393,-0.71605,0.194044,0.276688,-1.492507,-0.977928,0.147696,2.660565,-0.176681,-1.179134,0.278327,0.099864,0.517183,0.079506,0.151316,-2.666293,-0.260376,-0.320969,-0.154822,2.316353,-0.130549,0.012949,0.681257,1.661534,-0.311975,-0.063356,0.711644,-0.427462,0.206815,1.593126,0.476442,0.489491,-0.098414,0.192073,-0.283325,-0.512547,-0.313975,0.635121,-0.655207,-0.021167,-0.889172,-0.114601,-0.467283,1.012326,0.719457,-0.204169,0.519546,-0.002439,0.992802,-0.429692,0.127164,1.598948,-0.08953,-0.430033,-0.020453,-0.3566,-1.466161,-0.570767,-0.043795,-0.613337,0.46093,0.026993,1.505611,-0.499745,0.16322,0.004454,-0.271916,-0.119493,-0.314914,-0.527515,-0.398492,0.962108,0.201922,-0.188191,-0.454156,0.292421,1.321516,-0.360551,-0.081123,-0.015123,-0.155768,0.020828,0.770752,0.61292,0.055494,0.037811,0.331525,0.084949,-0.03646,0.259796,-0.503468,0.389382,-0.61097,1.681843,-0.573179,-0.408918,-0.10903,-0.496199,0.012256,-0.257585,-0.480376,-1.154996,0.199453
909751,-0.27746,-0.5427,0.79905,0.41838,1.0276,-2.0823,-1.1521,-0.26167,0.27069,-1.1957,-1.1637,0.017462,1.4465,-0.95792,-0.72065,0.09966,-0.026124,-0.35612,-0.097816,-0.17142,-3.3065,-0.11864,-0.75498,-0.0056715,-1.4151,-0.15564,0.082685,0.76075,0.71841,-0.73977,1.926,0.53683,-0.39692,0.43923,-1.0559,1.1628,2.0843,-0.037021,0.013828,-1.127,0.94491,-3.0288,1.808,-0.23452,-0.298,-0.60275,0.25506,-0.17885,0.71276,-0.080132,-0.15752,-0.40284,-1.0031,1.2608,-0.31703,-0.53549,0.9037,0.078283,-0.19842,-0.069312,-0.11991,-0.54463,-0.71561,-0.17204,-1.1778,1.0396,-0.17406,0.8916,-1.1131,0.12493,0.067039,-0.6548,-0.83771,-0.30593,-0.80277,-0.46999,0.30435,-0.25195,-0.080255,-1.6467,0.22259,0.3268,-0.56131,-0.23636,1.8653,0.26629,0.19795,2.3095,2.4915,0.081717,0.74088,0.45773,-0.022425,0.1202,-0.29555,-0.29522,1.2919,-1.005,-0.4765,-0.49079,0.74429,0.040815,-0.98071,-0.70317,0.21661,-0.41588,-0.91229,0.6023
909755,0.438392,0.095112,1.262498,0.09309,1.488047,0.481902,-0.323984,-0.058315,-1.129989,-1.017613,-0.771397,0.336618,-1.567106,-0.215918,0.017697,-0.839355,0.00213,-0.032762,-0.783705,1.77291,1.552635,-0.218341,-0.243161,-0.068726,-0.799217,-0.388857,1.255947,-0.044294,4.058199,-0.212123,1.123797,0.98373,0.082547,-0.044655,4.448589,-0.709125,0.177692,0.130378,0.114424,0.724974,-0.58447,-0.912208,0.021601,2.024535,0.1641,-0.231632,-0.39709,0.012873,0.393205,0.701704,-0.052446,-0.008809,-0.462205,0.845198,1.336269,0.458229,0.658424,0.329057,0.653754,0.526416,0.353302,-0.403105,0.080642,-0.304437,-0.40472,0.150963,-0.200839,-0.283136,2.285298,0.011556,-0.19638,0.059706,2.238377,-0.608553,-0.704514,-0.346932,-0.550096,-0.04225,-0.406343,-0.446882,-0.247164,1.256299,1.565666,0.178951,-0.74878,0.062598,-0.262033,-1.638792,-1.766619,-0.351071,0.306074,0.180404,0.344624,-0.485073,-0.017271,-0.553511,-1.172241,0.066582,1.605508,-0.413892,1.231829,1.357633,1.859039,1.687341,-0.361742,-0.366385,1.824621,-0.121679
909755,0.062759,-0.17545,1.2718,0.87342,1.7687,-0.17431,0.47381,-0.48864,0.17146,-0.94916,-1.1631,0.1814,-1.6135,-0.7674,0.6173,0.023536,-0.13176,-0.46158,-1.1601,-0.22851,-0.37599,0.1893,-0.62221,0.04978,-1.8588,-0.23608,0.42717,0.14082,1.0316,-0.54841,2.593,1.2957,0.28031,0.51888,1.0068,0.19593,0.25082,-0.32036,0.76884,-1.1507,0.99143,-2.6172,1.6015,1.5763,0.25497,-0.43149,0.42009,-0.50562,0.48018,0.35472,-0.077839,-0.46627,-0.62946,1.5575,0.42477,-0.99377,-0.33491,1.0263,0.03236,0.44847,0.30431,-0.78512,-0.87569,-0.0032495,-0.51861,0.68507,-0.17637,0.75321,-0.65881,0.094885,0.23049,-0.53474,-0.91894,-0.56941,-0.65197,-0.43984,-0.49875,-0.33231,-0.16297,-1.7058,-0.028926,0.26114,0.59765,-0.13845,1.3915,0.1601,0.17913,1.4974,1.8279,-0.035105,0.085277,0.27041,-0.40095,-0.10894,-0.38384,-0.52674,0.4871,-0.7243,-0.84833,-0.49443,0.5306,1.6126,-0.15734,-0.9763,0.21229,-0.5257,0.53262,0.054608
909774,0.140892,-0.277196,1.020146,0.273709,0.726061,0.707654,-0.15113,0.517739,0.109253,-0.053336,-0.286408,-0.085086,1.138856,0.142947,0.104266,0.308945,-0.101832,-0.263063,-0.047788,0.358472,1.058598,1.184639,-0.044719,0.125659,2.981432,1.832331,0.016805,0.870915,0.455834,-0.12811,-0.433338,0.295022,0.099802,0.085089,-0.259229,-0.672551,0.139042,0.135968,-0.118216,0.033179,-0.697019,-0.343431,-0.842279,0.273386,0.27953,0.034192,-0.287482,-0.419984,-0.255409,-0.856495,-0.009981,-0.681469,-0.659652,-0.195589,-0.003789,-0.407383,0.465148,0.468473,0.518704,0.884441,0.04332,-0.279547,-0.156525,0.045493,-0.950379,0.187943,0.007903,0.028771,3.79364,-0.343205,-0.429618,0.681722,0.019135,0.098246,1.282376,0.118425,-0.066755,0.058253,-0.068494,-0.293951,-1.046325,-0.213639,0.304283,0.081819,-0.442777,0.199392,0.369814,-0.1658,-0.201713,0.11889,0.29534,0.612462,0.198953,-0.320698,-0.904215,0.832361,2.282867,-0.259122,-2.516542,0.783494,0.26668,0.119759,2.011962,0.065378,-0.845557,-0.250703,0.940107,0.547768
909774,-0.36734,-0.29316,1.4749,0.97174,2.4921,0.6537,0.013026,-0.75859,-0.14312,0.16047,-0.058385,-0.27753,0.2737,-1.1547,0.53512,0.70689,-0.12985,-0.8629,-1.1116,-0.32565,0.48495,0.79362,-0.78015,0.34954,1.9828,0.030904,-0.54782,0.7328,-0.98736,-0.78839,1.6494,0.12634,-0.1055,0.18363,-3.5783,0.074384,0.20385,-0.039288,0.16556,-0.84972,-1.3623,-2.4129,0.64275,-0.40774,0.81629,-0.47678,-0.31576,0.33785,-0.67627,-0.93707,0.1816,-2.0896,-1.379,-0.3298,0.099547,-0.94219,0.15223,0.92142,1.0564,0.66018,0.2879,-0.030648,-1.3366,-0.36339,-0.85601,0.86262,-0.094198,1.3535,3.1687,0.0026524,-0.034646,0.051884,1.6767,-0.21816,0.85109,-0.042616,0.26133,-0.2594,0.77209,-1.2883,-0.76602,-1.6399,1.164,-0.32698,1.9551,0.41562,0.74563,1.7484,2.1491,-0.21739,0.78186,0.27594,0.17317,-0.46091,-1.2221,2.3038,2.5134,-0.9997,-4.0805,0.20015,0.25671,-0.43572,2.7181,-1.0597,-0.11442,-0.10365,1.5443,0.43038
909776,-0.150498,0.427539,0.232297,0.97567,0.507049,0.307373,-0.518244,-0.510819,0.166328,0.992544,-0.13472,-0.132785,0.047226,0.049517,-0.644766,-0.574591,0.157749,0.389998,-0.648323,0.32178,0.930322,0.84964,-0.964697,-0.378531,2.542582,-0.520153,0.003104,-0.847736,-0.810004,-0.162251,1.509344,1.379185,-0.506842,0.173248,-0.936104,-0.503556,-0.022374,-0.313486,-0.293863,1.092218,0.087684,1.426907,1.705953,1.258298,-0.736936,0.347955,0.24149,0.470154,0.896046,-0.55115,-0.087332,-0.9564,0.223354,0.172744,0.606097,-0.25389,1.729717,-0.158024,0.542721,0.08108,-0.009681,0.008513,0.5503,-0.490635,-0.108674,0.170381,-0.468449,1.169049,2.951704,-0.215835,-0.363198,0.76369,1.607843,-0.713015,0.429771,-0.256669,-0.167471,-0.810588,0.366129,0.033445,-0.588899,-1.024978,-0.490641,0.089838,1.428273,1.062009,0.338021,1.856347,1.826182,-0.050381,-0.084421,-0.352392,0.07282,-0.610465,-0.808791,-0.403656,0.791667,-0.324595,-3.493182,0.317514,0.560103,0.481331,1.724754,1.613679,-0.610348,-0.226088,0.839818,0.465815
909776,0.17291,0.06121,0.62644,0.5802,1.5028,0.50008,0.48404,-1.3221,-0.14226,1.1711,0.45035,-0.058556,-0.043137,-0.62569,0.042036,-0.3363,0.18566,-0.046584,-0.65122,0.13694,0.94886,0.66709,-0.74869,0.14269,0.4335,-0.44556,0.30988,-0.39269,-1.4886,-0.92701,2.5003,1.3545,-0.78422,0.47827,-4.1171,0.008438,-0.55501,-0.25344,-0.0397,1.0321,0.39997,-1.8439,1.9486,2.2932,-0.39739,0.07538,-0.3006,0.25548,0.55922,-1.2599,0.043263,-2.0956,-0.63891,1.204,0.20411,-1.1384,0.47784,0.69795,0.46493,0.28914,0.38794,1.0272,1.3591,-0.29953,-1.0939,-0.087841,-0.37591,1.1636,0.4935,0.21729,-0.27999,0.41576,1.4991,-0.80405,2.0005,0.33595,0.35096,-0.58141,0.2099,-0.67349,-0.16181,-1.8174,0.76116,0.23077,3.2205,0.21799,0.2807,2.768,3.8578,-0.16349,-0.43387,-0.34024,0.34482,-0.18303,-0.90077,-0.57311,1.1054,-1.2408,-4.4485,-0.093563,2.372,0.16171,0.25371,-0.20689,0.27829,-0.28669,0.30694,0.54039
909778,-0.099328,-0.000268,0.461909,0.698914,0.702645,-0.790954,-0.287229,0.0872,-0.293236,3.699541,3.06257,0.743711,-0.470465,1.086134,-1.210142,-0.20657,0.348708,-1.156668,0.124783,-0.567884,-0.067221,0.140355,-0.204076,0.274723,-2.642554,0.307367,-0.05674,-0.184889,2.834494,0.891317,0.017192,-0.335215,0.779793,-0.448608,3.98067,-0.344259,-0.147998,-0.00381,0.176221,-0.652407,1.174407,-0.463876,0.43779,3.308586,1.533791,0.564172,0.226653,1.483134,5.014069,0.748227,0.167662,0.120514,0.701713,-0.375109,0.46256,-0.946821,0.824649,0.525596,0.607777,-0.012955,0.072207,-1.47315,-0.401735,0.197309,1.550877,-0.087791,0.079805,2.058954,-0.611628,0.173885,0.351521,-0.706611,-0.149748,-0.229017,-0.313047,-0.112821,0.012728,0.006153,1.173527,0.969182,-0.400043,1.128587,-0.143377,-0.248436,0.240226,-0.412235,0.694691,1.109064,1.195179,-0.249934,1.042033,-0.053896,-0.196547,0.346112,0.047503,0.373846,0.730262,-0.00035,-0.621126,-0.087913,0.317281,-0.058671,-0.660657,-0.318397,-0.311224,0.836618,-0.498059,0.448448
909778,-0.23286,-0.13444,0.6895,1.1454,1.8366,-0.93811,0.14169,-0.38056,-0.12332,2.5231,1.7362,-0.037964,-0.73088,0.99103,-0.90446,0.016122,-0.23613,-1.8976,-0.67249,-0.052432,-0.047974,0.16875,-0.53018,0.064567,-3.1362,0.20324,-0.069669,0.16923,2.151,-1.1371,0.93369,-0.2491,-0.079468,-0.30079,0.79485,0.15551,0.28705,-0.43733,0.31922,-0.90049,2.2225,-1.4614,1.2622,2.7722,0.73668,0.39804,0.99466,0.941,3.6536,0.24608,-0.26551,-0.042201,0.092475,-0.66762,-0.078794,-1.4451,0.032676,0.70909,0.094775,0.24067,0.45272,-1.1389,-0.54311,0.22162,0.16037,0.16805,0.099238,2.3761,-0.95905,-0.18799,-0.16746,-0.98131,-0.57305,-0.88425,-0.21403,-0.033731,-0.026245,-0.19878,0.70238,0.83007,-0.21483,0.69819,-0.1512,-0.035224,1.4919,0.33733,0.60982,2.3097,2.8617,0.44313,0.39625,0.29854,-0.35402,-0.17443,-0.38808,-0.27931,1.2586,-0.38442,-3.0694,-0.26467,1.3821,0.23609,-1.0403,-1.2024,0.22398,0.087791,-0.30507,0.070375
909784,0.02746,0.341813,-0.403476,0.115793,-0.220016,-0.777392,-0.771852,-0.033078,1.203089,2.571273,2.217425,-0.70743,0.631935,-0.288515,0.877709,0.167212,0.312564,0.663618,-0.257152,0.206116,0.400422,0.136474,-0.178648,-0.197911,3.604207,-0.407369,1.040283,-0.451302,-0.749131,-0.049723,-0.979197,-0.011979,0.055692,-0.167344,-1.656302,-0.208391,-0.940889,-0.068315,-0.039905,0.465057,-0.315212,2.229768,-0.733006,0.809643,1.490344,-0.68331,0.113214,1.036677,1.303791,1.00161,-0.169748,3.068389,-0.394879,-0.239008,0.130078,-0.716737,2.165925,0.099438,1.623243,0.005044,0.058407,-0.220936,0.573573,-0.115661,2.545467,0.234543,0.230571,0.093163,2.083148,0.05152,0.007025,0.407075,0.810312,-0.481352,0.645637,0.211494,1.010637,-0.267234,0.329278,0.855286,-3.401133,-0.560121,-0.623351,-0.076362,-0.212465,-0.067302,0.25713,1.090235,1.278424,-0.332212,-0.339034,-0.165842,0.102323,-0.126236,-0.029016,-0.051982,-0.052519,0.098531,-2.160867,0.759278,-1.042308,0.154769,0.23609,0.519045,-0.174306,0.136198,-0.458936,0.165899
909784,-0.24213,0.14327,1.1318,0.62547,1.1536,0.43719,-0.38421,-0.86963,0.94332,0.60291,-0.10584,-0.54441,0.87432,-1.0514,0.58836,-0.14015,0.2547,0.60114,-0.88233,-0.056644,0.68007,0.62248,-0.4548,-0.10326,1.831,-0.32936,1.4637,-0.055487,-1.8878,-0.40792,2.3615,-0.48256,-0.32508,0.085684,-3.9802,0.25835,0.34631,-0.073961,0.037586,-0.33378,-0.033784,-1.4329,1.4519,1.7943,0.77683,-0.55307,-0.10116,1.3218,1.1877,-0.27224,-0.16064,1.8616,-0.33153,0.16341,-0.27962,-1.4279,1.3578,0.58522,2.048,0.13561,0.45398,0.5955,0.80744,-0.029269,0.85238,0.7255,-0.10666,0.81615,3.3279,0.31159,0.13079,0.077422,-0.28622,-0.73439,1.528,-0.015043,0.43909,-0.39361,0.6953,0.82923,-3.0317,-1.8097,-0.83497,0.092612,2.1099,0.082055,0.43177,2.6907,3.3131,-0.24668,-0.17543,-0.033422,0.5071,0.0061355,-1.3899,-0.20965,0.86284,-0.97677,-4.4505,0.23044,1.5616,-0.082678,-0.87782,-0.83001,0.66682,0.20393,0.107,0.73854
909907,-0.040076,1.017082,-0.666393,-0.367123,-0.784569,-0.494944,1.351762,0.606912,0.523772,0.828281,0.776817,0.186994,-1.710407,2.121253,-1.455457,0.206844,0.082228,-0.640286,0.167329,-0.294148,-2.685181,0.075913,0.276351,0.150916,-3.65448,0.139931,-0.660218,-0.301214,2.052334,0.6116,-0.657605,-0.268443,-0.000323,0.056997,-0.965543,0.68158,-1.485719,0.29065,0.185821,-0.334855,3.029324,-0.839887,-0.357275,0.112857,-0.144559,4.865002,0.037283,1.053472,5.59841,1.886343,-0.070189,1.666314,0.196073,-0.588236,-0.232013,-1.255545,0.781267,-0.28431,-0.11862,-0.515415,-0.092597,0.35954,-0.517445,-0.047238,0.949687,0.173257,0.124123,0.101585,-0.641333,0.228725,0.286165,0.156495,-0.014388,0.032625,-1.17347,0.130287,0.024405,-0.077231,0.107787,2.903829,0.537685,1.333813,-0.647445,0.111552,-0.843683,-0.198916,0.246894,-0.048157,0.358527,-0.069844,0.618947,0.326968,0.207511,0.569683,-0.457445,0.825459,-0.352088,-0.245567,0.757658,-0.468064,-1.463767,-0.111819,-0.213271,-0.531489,-0.181468,0.727708,0.265081,0.003006
909907,-0.17804,0.66345,-0.2558,-0.0078124,0.28165,-0.97014,1.4684,-0.10771,0.44998,0.36692,-0.19312,0.3035,-0.84181,1.8355,-1.0598,0.13192,-0.29586,-0.89042,-0.075369,-0.22154,-3.1794,0.42709,-0.54562,0.35711,-3.4918,0.0073497,-0.36351,-0.31448,1.7776,-1.0351,1.1787,0.11062,-0.23334,0.71298,-2.1894,0.60854,-0.59149,-0.0036965,0.2363,-1.0147,2.443,-2.4057,0.79654,0.052121,-0.047432,2.1591,0.68887,1.1099,4.4187,2.0247,-0.11343,-0.071341,2.8767,-0.44885,-0.14579,-1.6619,0.2455,0.31786,0.14131,-0.17246,0.3351,0.15639,-0.60176,0.046914,0.68865,0.91539,0.0098376,1.312,-0.98678,0.56911,0.69065,-0.1168,-0.6161,-0.29656,-0.71667,0.079526,0.25938,-0.29288,0.22019,4.0416,0.47684,0.63823,-0.6236,0.11354,0.88432,0.17583,0.41238,1.031,1.559,0.28119,0.59385,0.25696,-0.29332,-0.023269,-0.3535,0.36142,0.66915,-0.65263,-1.2129,-0.26255,0.15775,-0.28065,-0.59006,-1.2373,0.61068,0.25392,0.84302,0.078213
909975,0.322961,0.349078,-0.928834,-0.317348,-0.811373,0.830234,-1.474165,-0.021586,-0.128082,0.069651,-0.141985,-0.502121,1.585166,-0.347415,0.436349,0.071866,-0.126336,-0.365019,-0.058078,0.985527,1.163455,-0.24074,0.456429,0.06598,3.131783,0.03864,-0.633682,0.498102,0.082983,0.070388,-0.801318,1.112016,0.169258,0.150469,-0.025038,0.228614,-0.712449,-0.027714,-0.15501,0.996179,-2.039912,1.35894,-0.433888,-0.385833,0.98311,0.003234,-0.37705,-0.394717,0.70382,-0.537249,0.141159,4.095283,-0.006959,-0.331242,-0.368735,-0.053159,1.745977,-0.751614,0.591389,-0.027239,0.596318,1.161284,0.514445,-0.170957,-0.73624,-0.154923,-0.267081,-0.093977,-0.222876,-0.067879,-0.155951,0.512819,2.683737,0.156537,-0.54337,-0.214046,-0.256443,0.107085,-0.434603,0.071127,-0.392236,-0.37169,0.838392,-0.22314,-0.787687,-0.085931,-0.003265,-1.020374,-0.661747,0.192026,0.496696,0.202015,0.097747,-0.264155,0.136852,-0.136921,0.177643,1.824745,0.124627,0.1734,1.347583,-0.426389,0.759127,0.673661,0.433277,0.027232,-0.159211,-0.177674
909975,-0.15765,-0.088168,-0.32261,0.52373,1.1032,0.28369,-1.6666,-0.35417,-0.61296,0.56084,-0.51705,-0.42993,0.23663,-0.96745,0.59486,0.51381,-0.10296,-1.2589,-0.53592,0.12446,0.24708,0.55137,0.010499,0.40153,-0.081946,0.0011629,-0.5545,0.17582,-1.1274,-0.95822,1.3782,0.57769,-0.29477,0.096119,-2.5906,0.59738,-0.25356,-0.327,-0.083387,-0.67238,-0.1024,-1.6869,0.91661,-0.022093,1.0353,-0.57683,0.44679,0.25531,0.49001,-0.87298,0.32837,1.8996,-0.76709,-0.23677,-0.22549,-1.2051,0.8837,0.10272,0.5438,0.17934,0.33622,0.17066,-0.17913,0.076776,0.1245,0.91953,-0.018415,1.5911,-0.024404,0.013722,-0.11462,-0.38967,-0.80516,-0.37669,0.093228,-0.060806,0.14595,-0.09878,0.34902,-0.35988,-0.39056,-1.221,-0.1172,-0.37014,1.5343,0.34897,0.55199,1.6532,2.4971,0.11125,0.43439,-0.0054595,-0.29325,-0.012306,-0.33657,0.2147,0.76539,-0.21778,-3.2459,-0.13607,1.2166,-0.8393,-0.4423,-1.2568,0.63403,-0.14848,-0.20665,0.30082
910079,0.254398,1.20235,0.438825,-0.445483,-0.514357,-0.663622,-0.965197,-0.10922,-1.126929,1.356709,0.95266,-0.461469,0.810057,-0.427577,-1.019336,-0.873195,0.024169,-0.365768,-0.799167,0.561895,-1.102405,-0.53171,0.636907,-0.132736,-3.746541,-0.238793,0.519403,0.092793,3.312662,0.017203,-1.471233,-0.03653,0.214412,-0.212101,4.394613,-0.156226,0.15976,0.026905,0.284707,0.980853,-1.057993,-1.402372,0.533454,1.329625,0.34566,0.37031,0.018012,0.419504,5.150586,1.326542,-0.199049,0.600145,-0.096124,-0.135734,-0.218569,1.467641,-0.024465,0.165045,0.069119,0.267568,-0.911528,0.74836,0.167836,-0.443862,0.722848,0.377402,0.180997,-0.801859,-0.796075,-0.065566,0.005646,-0.014459,3.324847,0.018634,0.682233,0.129112,-0.048406,-0.226832,-0.230744,-0.295617,-0.234114,2.309186,0.557745,-0.676127,-0.521115,-0.347241,-0.452955,-1.523839,-2.163241,-0.142184,0.658617,-0.261955,0.190705,-0.32374,0.99081,0.13992,-0.297288,-0.058006,2.752037,-0.254071,0.345516,1.620494,0.380612,0.523537,-0.581615,-0.235938,0.803007,0.185316
910079,-0.1844,0.34494,0.54253,0.324,1.1163,-0.84971,0.010932,-0.40477,-0.77479,1.2639,0.4677,-0.28893,-0.7869,-0.81548,-0.048628,0.34358,-0.28435,-0.9133,-0.93536,-0.32836,-1.8548,-0.12922,-0.52728,0.095532,-3.5124,-0.10695,0.35635,0.39097,1.5991,-0.66914,0.40047,0.018215,-0.61235,0.2505,1.0508,0.49018,1.1764,0.069852,0.30374,-0.86431,1.9339,-2.7699,1.0931,1.5002,1.0354,-0.31192,0.41189,0.47981,4.5498,1.1182,-0.18365,-1.4508,1.5709,0.26819,-0.035438,-0.076679,-0.57048,0.92446,-0.003153,0.1092,0.076661,-0.029022,-0.61911,-0.11393,0.34651,0.68373,0.074575,1.8581,-1.03,0.18125,0.30443,-0.68089,-0.67734,-0.028756,1.3256,-0.15822,0.03746,-0.29257,0.0045693,-0.59507,-0.32068,1.595,-0.0056871,-0.21002,2.099,-0.38394,0.30719,1.3738,1.4749,0.044647,0.77394,-0.50698,-0.36567,-0.33714,0.52272,0.05793,1.0668,-0.39101,-0.52373,-0.52867,0.33272,1.9253,-0.68646,-1.2354,0.36651,-0.17833,1.0057,0.31557
910399,0.531673,-0.447899,-0.080573,0.260432,-0.502229,0.959544,-0.703351,0.422978,-0.291453,0.302289,0.003887,-0.064918,-0.09044,0.523293,0.140099,-0.518425,-0.078779,-0.309125,0.419876,0.113894,-1.089159,-0.336337,0.418664,0.210392,1.232881,0.785567,-0.265382,0.083358,0.28849,-0.121614,-0.127406,-0.047767,-0.328746,0.282488,0.178273,0.13254,-0.480361,0.419696,-0.166081,-0.313326,-0.632109,1.456554,-0.744373,-0.548237,0.472538,0.046473,-0.230704,-0.75384,0.469057,-0.115613,0.253891,-0.138965,-0.277605,-0.24504,0.008735,-0.241385,1.564105,-0.564359,0.44042,-0.047783,0.002058,0,-0.060653,0.256652,0.898508,-0.20725,0.420949,0.289916,1.934521,-0.278953,-0.650437,-0.401202,0.002408,-0.56069,0.500913,-0.059182,-0.225739,1.284959,0.569249,0.182903,-0.246446,0.383431,0.236001,0.013685,1.004053,1.160217,-0.091109,0.151181,-0.050677,0.05176,-0.160846,-0.171697,-0.353138,-0.046039,0.079191,-0.256811,0.53883,0.701484,-1.472574,0.007521,0.588894,-0.074264,-0.34679,-0.206736,-0.709292,-0.04215,0.509981,-0.152784
910399,-0.071136,-0.45087,0.59327,0.5169,1.3501,0.11238,-0.68221,-0.8271,-0.1055,-0.80176,-0.74802,-0.12207,-0.90152,-0.88972,0.31925,0.21438,0.27267,-0.80529,-0.76223,-0.107,-1.9043,-0.026471,-0.15016,0.1994,-1.403,-0.059021,-0.51428,0.37267,-1.5178,-0.68227,1.2721,0.0013776,0.057121,0.72681,-1.7033,1.3137,0.23159,-0.237,0.3896,-0.43218,0.39216,-1.8383,0.50953,0.40646,1.8036,-0.27816,0.50857,0.50996,0.35233,-0.86976,-0.23391,-1.5992,-1.1077,-0.40276,-0.11372,-1.2409,1.0486,0.66043,0.30984,0.12443,0.43728,-0.04059,0.1791,0.20363,0.074148,-0.34909,-0.24865,0.98973,-0.70399,0.0046517,-0.12319,-0.66425,-0.67091,-0.61458,0.30539,-0.4117,-0.069575,-0.054427,0.2768,-0.53474,0.22569,-1.274,-0.43443,0.15031,3.3968,-0.0074395,0.50583,2.5145,3.3632,0.14811,0.046763,-0.38711,-0.29817,0.01465,-1.2167,0.26454,0.83937,-0.29125,-3.8685,-0.18768,1.4953,-0.041579,-1.0076,-1.0778,0.37193,-0.081045,0.15861,0.4175
